SC1.EMInert.X             SC1.EMInert.Y             SC1.EMInert.Z             SC1.UTCModJulian          
-415431.8768420675        -461296.6994318939        -202305.1074088197        57747.93972314276         
-415242.8193213075        -461890.5255939278        -202697.4206245569        57747.94787896043         
-415053.4502904142        -462484.0163103232        -203089.5888897113        57747.95603477809         
-414863.7705257444        -463077.1718243913        -203481.6121982592        57747.96419059577         
-414673.7808016675        -463669.9923796331        -203873.4905447714        57747.97234641344         
-414483.4818905914        -464262.4782197287        -204265.2239244048        57747.98050223111         
-414292.8745629254        -464854.6295885508        -204656.8123329085        57747.98865804878         
-414101.9595871127        -465446.4467301512        -205048.2557666139        57747.99681386646         
-413910.7377296221        -466037.9298887635        -205439.5542224344        57748.00496968412         
-413719.2097549799        -466629.0793087892        -205830.7076978553        57748.01312550179         
-413527.376425734         -467219.8952348117        -206221.7161909399        57748.02128131947         
-413335.2385024785        -467810.3779115854        -206612.5797003215        57748.02943713713         
-413142.7967438803        -468400.5275840247        -207003.298225195         57748.03759295481         
-412950.0519066417        -468990.3444972177        -207393.8717653229        57748.04574877248         
-412757.0047455265        -469579.8288964155        -207784.3003210272        57748.05390459015         
-412563.6560133857        -470168.9810270215        -208174.5838931816        57748.06206040782         
-412370.00646112          -470757.8011346049        -208564.7224832168        57748.07021622549         
-412176.0568377132        -471346.2894648873        -208954.7160931115        57748.07837204316         
-411981.8078902226        -471934.4462637455        -209344.564725392         57748.08652786083         
-411787.260363805         -472522.271777201         -209734.2683831241        57748.0946836785          
-411592.4150017147        -473109.7662514205        -210123.8270699116        57748.10283949618         
-411397.2725452586        -473696.9299327306        -210513.2407899034        57748.11099531384         
-411201.8337338927        -474283.7630675829        -210902.5095477705        57748.11915113152         
-411006.0993051495        -474870.2659025787        -211291.6333487195        57748.12730694919         
-410810.0699946712        -475456.4386844569        -211680.6121984834        57748.13546276686         
-410613.7465362349        -476042.2816600837        -212069.4461033138        57748.14361858453         
-410417.1296617087        -476627.795076468         -212458.1350699878        57748.1517744022          
-410220.2201011195        -477212.9791807359        -212846.6791057923        57748.15993021987         
-410023.018582573         -477797.834220159         -213235.0782185372        57748.16808603754         
-409825.5258323509        -478382.3604421188        -213623.3324165347        57748.17624185521         
-409627.7425748727        -478966.5580941197        -214011.4417086037        57748.18439767289         
-409429.6695326575        -479550.4274238016        -214399.406104076         57748.19255349055         
-409231.307426422         -480133.9686789047        -214787.2256127743        57748.20070930823         
-409032.6569749989        -480717.1821072976        -215174.9002450262        57748.2088651259          
-408833.7188954065        -481300.0679569521        -215562.4300116484        57748.21702094356         
-408634.4939028029        -481882.6264759586        -215949.8149239536        57748.22517676124         
-408434.9827105121        -482464.8579125159        -216337.0549937431        57748.23333257891         
-408235.1860300578        -483046.7625149196        -216724.1502332983        57748.24148839658         
-408035.1045710888        -483628.3405315863        -217111.100655393         57748.24964421425         
